layer,head,program_idx,sentence_idx,iou_score
0,0,48,4,0.085
0,1,48,0,0.113
0,1,48,1,0.103
0,1,48,2,0.112
0,1,48,3,0.099
0,1,48,4,0.089
0,2,48,0,0.095
0,2,48,1,0.085
0,2,48,2,0.092
0,2,48,3,0.082
0,2,48,4,0.076
0,3,48,0,0.1
0,3,48,1,0.091
0,3,48,2,0.097
0,3,48,3,0.086
0,3,48,4,0.081
0,4,48,0,0.102
0,4,48,1,0.094
0,4,48,2,0.099
0,4,48,3,0.089
0,4,48,4,0.082
0,5,48,0,0.099
0,5,48,1,0.09
0,5,48,2,0.095
0,5,48,3,0.085
0,5,48,4,0.079
0,6,48,0,0.103
0,6,48,1,0.093
0,6,48,2,0.099
0,6,48,3,0.088
0,6,48,4,0.082
0,7,48,0,0.102
0,7,48,1,0.093
0,7,48,2,0.102
0,7,48,3,0.088
0,7,48,4,0.082
0,8,48,0,0.1
0,8,48,1,0.091
0,8,48,2,0.096
0,8,48,3,0.085
0,8,48,4,0.08
0,9,48,0,0.091
0,9,48,1,0.078
0,9,48,2,0.088
0,9,48,3,0.075
0,9,48,4,0.071
0,10,48,0,0.099
0,10,48,1,0.087
0,10,48,2,0.098
0,10,48,3,0.084
0,10,48,4,0.079
0,11,48,0,0.115
0,11,48,1,0.115
0,11,48,2,0.114
0,11,48,3,0.107
0,11,48,4,0.098
0,12,48,0,0.093
0,12,48,1,0.082
0,12,48,2,0.09
0,12,48,3,0.081
0,12,48,4,0.075
0,13,48,0,0.095
0,13,48,1,0.081
0,13,48,2,0.089
0,13,48,3,0.076
0,13,48,4,0.076
0,14,48,0,0.098
0,14,48,1,0.087
0,14,48,2,0.095
0,14,48,3,0.08
0,14,48,4,0.078
0,15,48,0,0.096
0,15,48,1,0.085
0,15,48,2,0.09
0,15,48,3,0.083
0,15,48,4,0.076
0,16,48,0,0.128
0,16,48,1,0.11
0,16,48,2,0.129
0,16,48,3,0.106
0,16,48,4,0.097
0,17,48,0,0.125
0,17,48,1,0.114
0,17,48,2,0.112
0,17,48,3,0.106
0,17,48,4,0.099
0,18,48,0,0.142
0,18,48,1,0.144
0,18,48,2,0.143
0,18,48,3,0.129
0,18,48,4,0.128
0,19,48,0,0.087
0,19,48,1,0.078
0,19,48,2,0.083
0,19,48,3,0.071
0,19,48,4,0.068
0,20,48,0,0.172
0,20,48,1,0.153
0,20,48,2,0.162
0,20,48,3,0.132
0,20,48,4,0.154
0,21,48,0,0.123
0,21,48,1,0.112
0,21,48,2,0.118
0,21,48,3,0.108
0,21,48,4,0.098
0,22,48,0,0.172
0,22,48,1,0.153
0,22,48,2,0.128
0,22,48,3,0.142
0,22,48,4,0.129
0,23,48,0,0.196
0,23,48,1,0.192
0,23,48,2,0.209
0,23,48,3,0.211
0,23,48,4,0.191
0,24,48,0,0.09
0,24,48,1,0.076
0,24,48,2,0.086
0,24,48,3,0.071
0,24,48,4,0.07
0,25,48,0,0.102
0,25,48,1,0.09
0,25,48,2,0.1
0,25,48,3,0.08
0,25,48,4,0.082
0,26,48,0,0.122
0,26,48,1,0.114
0,26,48,2,0.119
0,26,48,3,0.101
0,26,48,4,0.103
0,27,48,0,0.094
0,27,48,1,0.092
0,27,48,2,0.093
0,27,48,3,0.091
0,27,48,4,0.077
0,28,48,0,0.083
0,28,48,1,0.072
0,28,48,2,0.081
0,28,48,3,0.075
0,28,48,4,0.064
0,29,48,0,0.093
0,29,48,1,0.094
0,29,48,2,0.093
0,29,48,3,0.096
0,29,48,4,0.08
0,30,48,0,0.167
0,30,48,1,0.183
0,30,48,2,0.158
0,30,48,3,0.175
0,30,48,4,0.158
0,31,48,0,0.114
0,31,48,1,0.095
0,31,48,2,0.108
0,31,48,3,0.08
0,31,48,4,0.087
1,0,48,0,0.089
1,0,48,1,0.079
1,0,48,2,0.081
1,0,48,3,0.088
1,0,48,4,0.077
1,1,48,0,0.088
1,1,48,1,0.084
1,1,48,2,0.087
1,1,48,3,0.091
1,1,48,4,0.074
1,2,48,0,0.093
1,2,48,1,0.087
1,2,48,2,0.101
1,2,48,3,0.089
1,2,48,4,0.079
1,3,48,0,0.099
1,3,48,1,0.084
1,3,48,2,0.089
1,3,48,3,0.092
1,3,48,4,0.086
1,4,48,0,0.105
1,4,48,1,0.094
1,4,48,2,0.094
1,4,48,3,0.098
1,4,48,4,0.085
1,5,48,0,0.096
1,5,48,1,0.088
1,5,48,2,0.091
1,5,48,3,0.088
1,5,48,4,0.083
1,6,48,0,0.093
1,6,48,1,0.083
1,6,48,2,0.087
1,6,48,3,0.089
1,6,48,4,0.072
1,7,48,0,0.087
1,7,48,1,0.076
1,7,48,2,0.069
1,7,48,3,0.09
1,7,48,4,0.07
1,8,48,0,0.099
1,8,48,1,0.089
1,8,48,2,0.091
1,8,48,3,0.085
1,8,48,4,0.08
1,9,48,0,0.252
1,9,48,1,0.221
1,9,48,2,0.252
1,9,48,3,0.217
1,9,48,4,0.246
1,10,48,0,0.107
1,10,48,1,0.097
1,10,48,2,0.094
1,10,48,3,0.091
1,10,48,4,0.088
1,11,48,0,0.105
1,11,48,1,0.091
1,11,48,2,0.103
1,11,48,3,0.091
1,11,48,4,0.081
1,12,48,0,0.128
1,12,48,1,0.13
1,12,48,2,0.116
1,12,48,3,0.123
1,12,48,4,0.12
1,13,48,0,0.103
1,13,48,1,0.095
1,13,48,2,0.098
1,13,48,3,0.092
1,13,48,4,0.085
1,14,48,0,0.105
1,14,48,1,0.096
1,14,48,2,0.1
1,14,48,3,0.093
1,14,48,4,0.086
1,15,48,0,0.106
1,15,48,1,0.103
1,15,48,2,0.106
1,15,48,3,0.093
1,15,48,4,0.085
1,16,48,0,0.126
1,16,48,1,0.11
1,16,48,2,0.112
1,16,48,3,0.107
1,16,48,4,0.11
1,17,48,0,0.113
1,17,48,1,0.122
1,17,48,2,0.131
1,17,48,3,0.099
1,17,48,4,0.108
1,18,48,0,0.137
1,18,48,1,0.125
1,18,48,2,0.129
1,18,48,3,0.122
1,18,48,4,0.122
1,19,48,0,0.147
1,19,48,1,0.122
1,19,48,2,0.14
1,19,48,3,0.126
1,19,48,4,0.117
1,20,48,0,0.135
1,20,48,1,0.117
1,20,48,2,0.105
1,20,48,3,0.107
1,20,48,4,0.116
1,21,48,0,0.137
1,21,48,1,0.122
1,21,48,2,0.108
1,21,48,3,0.122
1,21,48,4,0.115
1,22,48,0,0.1
1,22,48,1,0.107
1,22,48,2,0.103
1,22,48,3,0.1
1,22,48,4,0.104
1,23,48,0,0.138
1,23,48,1,0.116
1,23,48,2,0.128
1,23,48,3,0.112
1,23,48,4,0.118
1,24,48,0,0.115
1,24,48,1,0.101
1,24,48,2,0.142
1,24,48,3,0.1
1,24,48,4,0.102
1,25,48,0,0.086
1,25,48,1,0.068
1,25,48,2,0.079
1,25,48,3,0.063
1,25,48,4,0.062
1,26,48,0,0.096
1,26,48,1,0.086
1,26,48,2,0.093
1,26,48,3,0.084
1,26,48,4,0.084
1,27,48,0,0.071
1,27,48,1,0.062
1,27,48,2,0.071
1,27,48,3,0.062
1,27,48,4,0.062
1,28,48,0,0.138
1,28,48,1,0.134
1,28,48,2,0.161
1,28,48,3,0.122
1,28,48,4,0.13
1,29,48,0,0.107
1,29,48,1,0.112
1,29,48,2,0.118
1,29,48,3,0.095
1,29,48,4,0.105
1,30,48,0,0.138
1,30,48,1,0.132
1,30,48,2,0.132
1,30,48,3,0.121
1,30,48,4,0.147
1,31,48,0,0.099
1,31,48,1,0.086
1,31,48,2,0.093
1,31,48,3,0.08
1,31,48,4,0.08
2,0,48,0,0.101
2,0,48,1,0.078
2,0,48,2,0.091
2,0,48,3,0.088
2,0,48,4,0.077
2,1,48,0,0.125
2,1,48,1,0.108
2,1,48,2,0.116
2,1,48,3,0.103
2,1,48,4,0.092
2,2,48,0,0.124
2,2,48,1,0.098
2,2,48,2,0.103
2,2,48,3,0.099
2,2,48,4,0.09
2,3,48,0,0.174
2,3,48,1,0.148
2,3,48,2,0.147
2,3,48,3,0.143
2,3,48,4,0.146
2,4,48,0,0.067
2,4,48,1,0.056
2,4,48,2,0.062
2,4,48,3,0.056
2,4,48,4,0.049
2,5,48,0,0.102
2,5,48,1,0.098
2,5,48,2,0.102
2,5,48,3,0.086
2,5,48,4,0.084
2,6,48,0,0.103
2,6,48,1,0.079
2,6,48,2,0.099
2,6,48,3,0.083
2,6,48,4,0.074
2,7,48,0,0.186
2,7,48,1,0.166
2,7,48,2,0.181
2,7,48,3,0.151
2,7,48,4,0.144
2,8,48,0,0.088
2,8,48,1,0.073
2,8,48,2,0.082
2,8,48,3,0.072
2,8,48,4,0.064
2,9,48,0,0.096
2,9,48,1,0.076
2,9,48,2,0.092
2,9,48,3,0.079
2,9,48,4,0.068
2,10,48,0,0.092
2,10,48,1,0.08
2,10,48,2,0.09
2,10,48,3,0.08
2,10,48,4,0.073
2,11,48,0,0.099
2,11,48,1,0.081
2,11,48,2,0.1
2,11,48,3,0.082
2,11,48,4,0.073
2,12,48,0,0.093
2,12,48,1,0.078
2,12,48,2,0.091
2,12,48,3,0.075
2,12,48,4,0.071
2,13,48,0,0.111
2,13,48,1,0.099
2,13,48,2,0.109
2,13,48,3,0.096
2,13,48,4,0.09
2,14,48,0,0.084
2,14,48,1,0.073
2,14,48,2,0.08
2,14,48,3,0.069
2,14,48,4,0.063
2,15,48,0,0.09
2,15,48,1,0.077
2,15,48,2,0.087
2,15,48,3,0.077
2,15,48,4,0.071
2,16,48,0,0.101
2,16,48,1,0.088
2,16,48,2,0.091
2,16,48,3,0.075
2,16,48,4,0.076
2,17,48,0,0.123
2,17,48,1,0.129
2,17,48,2,0.122
2,17,48,3,0.126
2,17,48,4,0.11
2,18,48,0,0.121
2,18,48,1,0.116
2,18,48,2,0.118
2,18,48,3,0.111
2,18,48,4,0.106
2,19,48,0,0.103
2,19,48,1,0.088
2,19,48,2,0.092
2,19,48,3,0.094
2,19,48,4,0.089
2,20,48,0,0.075
2,20,48,1,0.091
2,20,48,2,0.089
2,20,48,3,0.079
2,20,48,4,0.08
2,21,48,0,0.122
2,21,48,1,0.11
2,21,48,2,0.097
2,21,48,3,0.094
2,21,48,4,0.1
2,22,48,0,0.122
2,22,48,1,0.115
2,22,48,2,0.115
2,22,48,3,0.107
2,22,48,4,0.102
2,23,48,0,0.11
2,23,48,1,0.102
2,23,48,2,0.102
2,23,48,3,0.092
2,23,48,4,0.096
2,24,48,0,0.112
2,24,48,1,0.104
2,24,48,2,0.115
2,24,48,3,0.098
2,24,48,4,0.102
2,25,48,0,0.074
2,25,48,1,0.083
2,25,48,2,0.086
2,25,48,3,0.091
2,25,48,4,0.08
2,26,48,0,0.117
2,26,48,1,0.114
2,26,48,2,0.124
2,26,48,3,0.106
2,26,48,4,0.099
2,27,48,0,0.107
2,27,48,1,0.092
2,27,48,2,0.103
2,27,48,3,0.094
2,27,48,4,0.09
2,28,48,0,0.109
2,28,48,1,0.104
2,28,48,2,0.123
2,28,48,3,0.089
2,28,48,4,0.092
2,29,48,0,0.12
2,29,48,1,0.108
2,29,48,2,0.133
2,29,48,3,0.106
2,29,48,4,0.103
2,30,48,0,0.124
2,30,48,1,0.125
2,30,48,2,0.144
2,30,48,3,0.115
2,30,48,4,0.114
2,31,48,0,0.094
2,31,48,1,0.09
2,31,48,2,0.105
2,31,48,3,0.078
2,31,48,4,0.079
3,0,48,0,0.074
3,0,48,1,0.068
3,0,48,2,0.074
3,0,48,3,0.063
3,0,48,4,0.058
3,1,48,0,0.073
3,1,48,1,0.068
3,1,48,2,0.074
3,1,48,3,0.063
3,1,48,4,0.058
3,2,48,0,0.075
3,2,48,1,0.068
3,2,48,2,0.073
3,2,48,3,0.064
3,2,48,4,0.058
3,3,48,0,0.079
3,3,48,1,0.073
3,3,48,2,0.074
3,3,48,3,0.064
3,3,48,4,0.064
3,4,48,0,0.075
3,4,48,1,0.069
3,4,48,2,0.074
3,4,48,3,0.064
3,4,48,4,0.058
3,5,48,0,0.076
3,5,48,1,0.069
3,5,48,2,0.075
3,5,48,3,0.065
3,5,48,4,0.058
3,6,48,0,0.075
3,6,48,1,0.069
3,6,48,2,0.074
3,6,48,3,0.064
3,6,48,4,0.058
3,7,48,0,0.072
3,7,48,1,0.066
3,7,48,2,0.071
3,7,48,3,0.061
3,7,48,4,0.055
3,8,48,0,0.083
3,8,48,1,0.079
3,8,48,2,0.081
3,8,48,3,0.07
3,8,48,4,0.063
3,9,48,0,0.076
3,9,48,1,0.068
3,9,48,2,0.073
3,9,48,3,0.065
3,9,48,4,0.06
3,10,48,0,0.073
3,10,48,1,0.066
3,10,48,2,0.069
3,10,48,3,0.062
3,10,48,4,0.057
3,11,48,0,0.086
3,11,48,1,0.078
3,11,48,2,0.082
3,11,48,3,0.071
3,11,48,4,0.064
3,12,48,0,0.085
3,12,48,1,0.075
3,12,48,2,0.078
3,12,48,3,0.07
3,12,48,4,0.067
3,13,48,0,0.069
3,13,48,1,0.064
3,13,48,2,0.065
3,13,48,3,0.061
3,13,48,4,0.054
3,14,48,0,0.081
3,14,48,1,0.075
3,14,48,2,0.081
3,14,48,3,0.077
3,14,48,4,0.064
3,15,48,0,0.08
3,15,48,1,0.075
3,15,48,2,0.081
3,15,48,3,0.072
3,15,48,4,0.064
3,16,48,0,0.069
3,16,48,1,0.067
3,16,48,2,0.069
3,16,48,3,0.059
3,16,48,4,0.053
3,17,48,0,0.071
3,17,48,1,0.066
3,17,48,2,0.071
3,17,48,3,0.06
3,17,48,4,0.055
3,18,48,0,0.059
3,18,48,1,0.057
3,18,48,2,0.06
3,18,48,3,0.052
3,18,48,4,0.048
3,19,48,0,0.06
3,19,48,1,0.057
3,19,48,2,0.064
3,19,48,3,0.049
3,19,48,4,0.046
3,20,48,0,0.066
3,20,48,1,0.062
3,20,48,2,0.061
3,20,48,3,0.06
3,20,48,4,0.05
3,21,48,0,0.053
3,21,48,1,0.051
3,21,48,2,0.051
3,21,48,3,0.05
3,21,48,4,0.043
3,22,48,0,0.058
3,22,48,1,0.051
3,22,48,2,0.056
3,22,48,3,0.048
3,22,48,4,0.043
3,23,48,0,0.078
3,23,48,1,0.074
3,23,48,2,0.077
3,23,48,3,0.067
3,23,48,4,0.061
3,24,48,0,0.063
3,24,48,1,0.06
3,24,48,2,0.066
3,24,48,3,0.051
3,24,48,4,0.05
3,25,48,0,0.078
3,25,48,1,0.074
3,25,48,2,0.074
3,25,48,3,0.066
3,25,48,4,0.061
3,26,48,0,0.068
3,26,48,1,0.067
3,26,48,2,0.072
3,26,48,3,0.066
3,26,48,4,0.055
3,27,48,0,0.063
3,27,48,1,0.06
3,27,48,2,0.065
3,27,48,3,0.055
3,27,48,4,0.053
3,28,48,0,0.076
3,28,48,1,0.068
3,28,48,2,0.077
3,28,48,3,0.066
3,28,48,4,0.061
3,29,48,0,0.051
3,29,48,1,0.047
3,29,48,2,0.053
3,29,48,3,0.042
3,29,48,4,0.041
3,30,48,0,0.07
3,30,48,1,0.063
3,30,48,2,0.071
3,30,48,3,0.064
3,30,48,4,0.053
3,31,48,0,0.072
3,31,48,1,0.065
3,31,48,2,0.07
3,31,48,3,0.06
3,31,48,4,0.057
4,0,48,0,0.066
4,0,48,1,0.065
4,0,48,2,0.065
4,0,48,3,0.061
4,0,48,4,0.056
4,1,48,0,0.077
4,1,48,1,0.069
4,1,48,2,0.072
4,1,48,3,0.067
4,1,48,4,0.06
4,2,48,0,0.079
4,2,48,1,0.072
4,2,48,2,0.078
4,2,48,3,0.07
4,2,48,4,0.062
4,3,48,0,0.079
4,3,48,1,0.072
4,3,48,2,0.073
4,3,48,3,0.068
4,3,48,4,0.06
4,4,48,0,0.074
4,4,48,1,0.068
4,4,48,2,0.072
4,4,48,3,0.066
4,4,48,4,0.058
4,5,48,0,0.072
4,5,48,1,0.066
4,5,48,2,0.071
4,5,48,3,0.066
4,5,48,4,0.057
4,6,48,0,0.074
4,6,48,1,0.065
4,6,48,2,0.056
4,6,48,3,0.066
4,6,48,4,0.058
4,7,48,0,0.073
4,7,48,1,0.071
4,7,48,2,0.074
4,7,48,3,0.068
4,7,48,4,0.057
4,8,48,0,0.078
4,8,48,1,0.072
4,8,48,2,0.075
4,8,48,3,0.067
4,8,48,4,0.061
4,9,48,0,0.076
4,9,48,1,0.072
4,9,48,2,0.077
4,9,48,3,0.068
4,9,48,4,0.061
4,10,48,0,0.083
4,10,48,1,0.076
4,10,48,2,0.078
4,10,48,3,0.071
4,10,48,4,0.067
4,11,48,0,0.077
4,11,48,1,0.07
4,11,48,2,0.074
4,11,48,3,0.069
4,11,48,4,0.06
4,12,48,0,0.08
4,12,48,1,0.072
4,12,48,2,0.076
4,12,48,3,0.071
4,12,48,4,0.062
4,13,48,0,0.079
4,13,48,1,0.072
4,13,48,2,0.076
4,13,48,3,0.071
4,13,48,4,0.066
4,14,48,0,0.079
4,14,48,1,0.072
4,14,48,2,0.075
4,14,48,3,0.07
4,14,48,4,0.063
4,15,48,0,0.078
4,15,48,1,0.068
4,15,48,2,0.075
4,15,48,3,0.067
4,15,48,4,0.059
4,16,48,0,0.056
4,16,48,1,0.058
4,16,48,2,0.058
4,16,48,3,0.045
4,16,48,4,0.045
4,17,48,0,0.058
4,17,48,1,0.063
4,17,48,2,0.058
4,17,48,3,0.052
4,17,48,4,0.048
4,18,48,0,0.074
4,18,48,1,0.074
4,18,48,2,0.076
4,18,48,3,0.066
4,18,48,4,0.06
4,19,48,0,0.079
4,19,48,1,0.071
4,19,48,2,0.079
4,19,48,3,0.067
4,19,48,4,0.059
4,20,48,0,0.064
4,20,48,1,0.063
4,20,48,2,0.062
4,20,48,3,0.056
4,20,48,4,0.053
4,21,48,0,0.055
4,21,48,1,0.052
4,21,48,2,0.057
4,21,48,3,0.047
4,21,48,4,0.042
4,22,48,0,0.085
4,22,48,1,0.075
4,22,48,2,0.075
4,22,48,3,0.068
4,22,48,4,0.063
4,23,48,0,0.072
4,23,48,1,0.068
4,23,48,2,0.071
4,23,48,3,0.062
4,23,48,4,0.057
4,24,48,0,0.089
4,24,48,1,0.085
4,24,48,2,0.083
4,24,48,3,0.08
4,24,48,4,0.074
4,25,48,0,0.077
4,25,48,1,0.07
4,25,48,2,0.076
4,25,48,3,0.067
4,25,48,4,0.06
4,26,48,0,0.063
4,26,48,1,0.059
4,26,48,2,0.065
4,26,48,3,0.063
4,26,48,4,0.05
4,27,48,0,0.091
4,27,48,1,0.084
4,27,48,2,0.088
4,27,48,3,0.075
4,27,48,4,0.073
4,28,48,0,0.078
4,28,48,1,0.069
4,28,48,2,0.073
4,28,48,3,0.065
4,28,48,4,0.061
4,29,48,0,0.075
4,29,48,1,0.07
4,29,48,2,0.074
4,29,48,3,0.064
4,29,48,4,0.059
4,30,48,0,0.074
4,30,48,1,0.068
4,30,48,2,0.074
4,30,48,3,0.067
4,30,48,4,0.058
4,31,48,0,0.076
4,31,48,1,0.069
4,31,48,2,0.073
4,31,48,3,0.065
4,31,48,4,0.059
5,0,48,0,0.061
5,0,48,1,0.052
5,0,48,2,0.061
5,0,48,3,0.049
5,0,48,4,0.045
5,1,48,0,0.08
5,1,48,1,0.065
5,1,48,2,0.075
5,1,48,3,0.071
5,1,48,4,0.054
5,2,48,0,0.09
5,2,48,1,0.074
5,2,48,2,0.083
5,2,48,3,0.07
5,2,48,4,0.067
5,3,48,0,0.079
5,3,48,1,0.069
5,3,48,2,0.076
5,3,48,3,0.067
5,3,48,4,0.058
5,4,48,0,0.066
5,4,48,1,0.052
5,4,48,2,0.057
5,4,48,3,0.052
5,4,48,4,0.044
5,5,48,0,0.075
5,5,48,1,0.062
5,5,48,2,0.072
5,5,48,3,0.054
5,5,48,4,0.049
5,6,48,0,0.11
5,6,48,1,0.103
5,6,48,2,0.113
5,6,48,3,0.103
5,6,48,4,0.092
5,7,48,0,0.072
5,7,48,1,0.065
5,7,48,2,0.071
5,7,48,3,0.061
5,7,48,4,0.055
5,8,48,0,0.08
5,8,48,1,0.07
5,8,48,2,0.075
5,8,48,3,0.068
5,8,48,4,0.06
5,9,48,0,0.078
5,9,48,1,0.07
5,9,48,2,0.074
5,9,48,3,0.068
5,9,48,4,0.06
5,10,48,0,0.083
5,10,48,1,0.066
5,10,48,2,0.077
5,10,48,3,0.064
5,10,48,4,0.061
5,11,48,0,0.077
5,11,48,1,0.073
5,11,48,2,0.075
5,11,48,3,0.07
5,11,48,4,0.058
5,12,48,0,0.09
5,12,48,1,0.074
5,12,48,2,0.077
5,12,48,3,0.072
5,12,48,4,0.061
5,13,48,0,0.078
5,13,48,1,0.071
5,13,48,2,0.075
5,13,48,3,0.066
5,13,48,4,0.06
5,14,48,0,0.078
5,14,48,1,0.069
5,14,48,2,0.074
5,14,48,3,0.068
5,14,48,4,0.059
5,15,48,0,0.079
5,15,48,1,0.069
5,15,48,2,0.076
5,15,48,3,0.068
5,15,48,4,0.061
5,16,48,0,0.081
5,16,48,1,0.073
5,16,48,2,0.086
5,16,48,3,0.067
5,16,48,4,0.063
5,17,48,0,0.078
5,17,48,1,0.073
5,17,48,2,0.074
5,17,48,3,0.066
5,17,48,4,0.06
5,18,48,0,0.082
5,18,48,1,0.076
5,18,48,2,0.078
5,18,48,3,0.068
5,18,48,4,0.064
5,19,48,0,0.078
5,19,48,1,0.072
5,19,48,2,0.075
5,19,48,3,0.066
5,19,48,4,0.063
5,20,48,0,0.075
5,20,48,1,0.067
5,20,48,2,0.072
5,20,48,3,0.063
5,20,48,4,0.057
5,21,48,0,0.089
5,21,48,1,0.079
5,21,48,2,0.082
5,21,48,3,0.073
5,21,48,4,0.072
5,22,48,0,0.08
5,22,48,1,0.073
5,22,48,2,0.078
5,22,48,3,0.068
5,22,48,4,0.062
5,23,48,0,0.076
5,23,48,1,0.067
5,23,48,2,0.074
5,23,48,3,0.062
5,23,48,4,0.059
5,24,48,0,0.081
5,24,48,1,0.069
5,24,48,2,0.072
5,24,48,3,0.068
5,24,48,4,0.053
5,25,48,0,0.073
5,25,48,1,0.074
5,25,48,2,0.078
5,25,48,3,0.065
5,25,48,4,0.057
5,26,48,0,0.082
5,26,48,1,0.072
5,26,48,2,0.08
5,26,48,3,0.069
5,26,48,4,0.058
5,27,48,0,0.075
5,27,48,1,0.063
5,27,48,2,0.068
5,27,48,3,0.065
5,27,48,4,0.053
5,28,48,0,0.07
5,28,48,1,0.063
5,28,48,2,0.064
5,28,48,3,0.059
5,28,48,4,0.053
5,29,48,0,0.077
5,29,48,1,0.066
5,29,48,2,0.073
5,29,48,3,0.067
5,29,48,4,0.058
5,30,48,0,0.073
5,30,48,1,0.065
5,30,48,2,0.08
5,30,48,3,0.064
5,30,48,4,0.054
5,31,48,0,0.078
5,31,48,1,0.07
5,31,48,2,0.076
5,31,48,3,0.071
5,31,48,4,0.059
6,0,48,0,0.076
6,0,48,1,0.067
6,0,48,2,0.076
6,0,48,3,0.066
6,0,48,4,0.059
6,1,48,0,0.09
6,1,48,1,0.067
6,1,48,2,0.073
6,1,48,3,0.062
6,1,48,4,0.06
6,2,48,0,0.072
6,2,48,1,0.06
6,2,48,2,0.068
6,2,48,3,0.055
6,2,48,4,0.055
6,3,48,0,0.062
6,3,48,1,0.056
6,3,48,2,0.062
6,3,48,3,0.051
6,3,48,4,0.043
6,4,48,0,0.081
6,4,48,1,0.075
6,4,48,2,0.071
6,4,48,3,0.069
6,4,48,4,0.063
6,5,48,0,0.077
6,5,48,1,0.068
6,5,48,2,0.076
6,5,48,3,0.065
6,5,48,4,0.057
6,6,48,0,0.1
6,6,48,1,0.102
6,6,48,2,0.108
6,6,48,3,0.098
6,6,48,4,0.091
6,7,48,0,0.08
6,7,48,1,0.065
6,7,48,2,0.067
6,7,48,3,0.057
6,7,48,4,0.054
6,8,48,0,0.057
6,8,48,1,0.051
6,8,48,2,0.056
6,8,48,3,0.048
6,8,48,4,0.045
6,9,48,0,0.055
6,9,48,1,0.05
6,9,48,2,0.056
6,9,48,3,0.047
6,9,48,4,0.043
6,10,48,0,0.076
6,10,48,1,0.068
6,10,48,2,0.072
6,10,48,3,0.064
6,10,48,4,0.058
6,11,48,0,0.074
6,11,48,1,0.066
6,11,48,2,0.071
6,11,48,3,0.061
6,11,48,4,0.057
6,12,48,0,0.058
6,12,48,1,0.055
6,12,48,2,0.062
6,12,48,3,0.052
6,12,48,4,0.046
6,13,48,0,0.073
6,13,48,1,0.066
6,13,48,2,0.074
6,13,48,3,0.06
6,13,48,4,0.053
6,14,48,0,0.085
6,14,48,1,0.073
6,14,48,2,0.082
6,14,48,3,0.072
6,14,48,4,0.064
6,15,48,0,0.062
6,15,48,1,0.059
6,15,48,2,0.065
6,15,48,3,0.054
6,15,48,4,0.05
6,16,48,0,0.078
6,16,48,1,0.072
6,16,48,2,0.076
6,16,48,3,0.067
6,16,48,4,0.061
6,17,48,0,0.079
6,17,48,1,0.071
6,17,48,2,0.076
6,17,48,3,0.067
6,17,48,4,0.063
6,18,48,0,0.077
6,18,48,1,0.07
6,18,48,2,0.075
6,18,48,3,0.063
6,18,48,4,0.057
6,19,48,0,0.079
6,19,48,1,0.076
6,19,48,2,0.081
6,19,48,3,0.068
6,19,48,4,0.061
6,20,48,0,0.11
6,20,48,1,0.121
6,20,48,2,0.114
6,20,48,3,0.117
6,20,48,4,0.105
6,21,48,0,0.069
6,21,48,1,0.06
6,21,48,2,0.065
6,21,48,3,0.057
6,21,48,4,0.048
6,22,48,0,0.078
6,22,48,1,0.069
6,22,48,2,0.074
6,22,48,3,0.063
6,22,48,4,0.058
6,23,48,0,0.086
6,23,48,1,0.078
6,23,48,2,0.085
6,23,48,3,0.073
6,23,48,4,0.066
6,24,48,0,0.077
6,24,48,1,0.074
6,24,48,2,0.073
6,24,48,3,0.066
6,24,48,4,0.057
6,25,48,0,0.084
6,25,48,1,0.078
6,25,48,2,0.079
6,25,48,3,0.072
6,25,48,4,0.065
6,26,48,0,0.083
6,26,48,1,0.076
6,26,48,2,0.08
6,26,48,3,0.074
6,26,48,4,0.065
6,27,48,0,0.076
6,27,48,1,0.069
6,27,48,2,0.068
6,27,48,3,0.064
6,27,48,4,0.057
6,28,48,0,0.064
6,28,48,1,0.056
6,28,48,2,0.063
6,28,48,3,0.055
6,28,48,4,0.05
6,29,48,0,0.063
6,29,48,1,0.059
6,29,48,2,0.066
6,29,48,3,0.053
6,29,48,4,0.048
6,30,48,0,0.073
6,30,48,1,0.061
6,30,48,2,0.068
6,30,48,3,0.061
6,30,48,4,0.057
6,31,48,0,0.069
6,31,48,1,0.062
6,31,48,2,0.064
6,31,48,3,0.059
6,31,48,4,0.049
7,0,48,0,0.077
7,0,48,1,0.067
7,0,48,2,0.07
7,0,48,3,0.064
7,0,48,4,0.058
7,1,48,0,0.071
7,1,48,1,0.063
7,1,48,2,0.066
7,1,48,3,0.055
7,1,48,4,0.05
7,2,48,0,0.053
7,2,48,1,0.049
7,2,48,2,0.054
7,2,48,3,0.049
7,2,48,4,0.042
7,3,48,0,0.063
7,3,48,1,0.056
7,3,48,2,0.062
7,3,48,3,0.052
7,3,48,4,0.047
7,4,48,0,0.065
7,4,48,1,0.059
7,4,48,2,0.065
7,4,48,3,0.055
7,4,48,4,0.051
7,5,48,0,0.13
7,5,48,1,0.127
7,5,48,2,0.118
7,5,48,3,0.106
7,5,48,4,0.106
7,6,48,0,0.102
7,6,48,1,0.082
7,6,48,2,0.09
7,6,48,3,0.076
7,6,48,4,0.079
7,7,48,0,0.068
7,7,48,1,0.063
7,7,48,2,0.063
7,7,48,3,0.053
7,7,48,4,0.051
7,8,48,0,0.061
7,8,48,1,0.058
7,8,48,2,0.059
7,8,48,3,0.047
7,8,48,4,0.049
7,9,48,0,0.068
7,9,48,1,0.059
7,9,48,2,0.068
